5,5,50,0,0
0,58,0,0,15
0,10,0,0,0
0,3,0,0,0
0,14,0,0,0
0,16,0,0,0
5,5,0,0,0
10,4,0,0,33
3,9,0,0,0
0,45,0,0,24
1,1,0,0,0
0,45,19,0,0
0,36,0,0,0
2,0,0,0,0
0,21,0,24,0
3,13,0,0,0
0,13,0,0,0
4,0,0,0,0
0,29,0,0,0
0,11,0,0,0
4,0,0,0,0
0,53,33,0,44
0,70,29,0,0
0,2,0,0,0
1,0,0,0,0
0,58,0,0,6
1,0,0,0,0
0,16,0,0,43
0,5,42,0,6
0,14,0,0,0
3,0,0,0,44
0,7,0,0,0
3,0,0,0,0
15,1,0,0,0
1,0,0,0,0
4,4,0,0,0
4,27,0,0,5
0,55,0,0,47
0,42,0,0,49
3,0,0,0,0
7,1,0,0,0
2,0,0,0,0
0,41,26,0,0
0,10,0,0,0
3,0,0,0,0
0,1,0,0,0
4,47,0,0,0
5,2,0,0,0
0,60,45,0,0
0,10,0,0,0
9,11,0,0,44
1,0,0,0,0
0,22,0,0,0
1,0,0,0,0
3,10,0,0,0
0,18,0,0,0
0,46,0,0,0
0,22,0,0,0
0,9,0,0,0
1,22,0,0,46
4,1,0,0,15
0,11,0,0,0
0,53,33,0,0
0,36,28,58,0
0,40,0,0,0
5,1,0,5,0
2,26,0,11,0
0,24,0,0,0
13,15,0,0,0
5,22,0,0,0
0,18,0,0,0
0,18,0,0,0
16,1,0,0,0
0,30,0,0,35
0,21,19,0,0
1,10,0,0,0
0,14,36,0,0
0,21,0,0,0
12,1,0,0,0
1,1,0,0,0
0,71,72,0,36
0,1,0,0,0
0,9,0,0,0
4,14,0,11,0
5,1,0,0,0
0,69,78,0,12
1,0,0,0,0
0,2,0,0,0
0,17,0,0,0
5,1,0,0,0
7,5,0,0,0
0,0,0,0,0
0,20,0,0,0
3,39,0,0,0
0,10,0,0,0
0,10,0,0,0
0,15,0,0,0
0,26,45,0,22
0,6,0,0,0
1,0,0,0,0
1,55,20,0,10
1,0,0,0,0
0,72,50,0,48
1,13,0,0,0
0,12,33,0,6
0,5,0,0,0
0,4,0,0,0
0,17,19,76,0
0,11,0,0,0
1,1,0,0,0
0,18,38,0,0
0,58,30,60,0
0,1,0,0,0
0,1,0,0,0
0,61,35,0,0
1,16,0,0,0
0,39,29,0,0
5,4,0,11,0
0,8,0,0,0
0,32,0,0,46
0,23,0,0,0
0,7,0,0,0
2,0,0,0,0
14,1,0,0,0
0,31,0,30,0
0,1,0,0,0
0,55,0,0,39
0,0,35,0,0
0,1,0,0,0
0,1,0,0,0
0,27,9,0,0
1,2,0,0,0
2,0,0,0,0
0,62,38,0,0
0,49,8,0,37
0,24,0,0,0
0,7,0,0,0
3,0,0,0,0
0,59,21,0,0
0,1,0,0,0
2,0,0,0,0
0,57,0,0,0
1,20,0,0,0
0,26,0,0,0
0,55,0,0,0
0,69,60,0,0
0,11,37,0,0
0,41,25,23,0
0,39,4,0,0
3,5,0,0,0
1,57,0,0,76
0,37,34,0,0
0,1,0,0,0
0,13,9,14,0
16,6,0,0,0
3,1,0,0,0
5,0,0,0,0
3,4,37,0,0
0,35,26,28,0
0,14,0,0,0
0,60,7,0,28
0,9,0,0,0
0,60,0,0,0
0,59,48,0,0
1,0,0,0,0
19,3,11,0,0
1,0,0,0,0
0,3,0,0,0
0,50,0,0,0
0,19,0,0,0
0,30,0,0,0
1,44,0,0,72
1,3,0,0,0
0,1,0,0,0
5,47,0,0,0
0,26,0,0,0
11,7,0,0,0
0,62,25,0,0
5,2,0,0,0
0,21,46,0,0
0,10,0,0,0
2,0,0,0,0
0,4,0,0,0
2,35,0,0,0
0,33,26,0,26
1,1,0,0,0
1,0,0,0,0
0,32,0,0,0
0,51,1,46,0
2,1,0,0,0
0,11,0,0,0
0,1,0,0,0
0,32,0,0,14
0,4,0,0,0
0,26,41,0,14
0,50,0,0,0
1,29,0,0,48
0,3,0,0,0
0,27,0,0,0
0,27,0,0,0
0,7,0,0,0
19,7,50,0,0
1,0,0,0,0
0,4,0,0,0
5,1,0,0,0
1,14,0,0,0
0,0,11,0,0
0,9,0,0,0
1,21,19,0,0
0,4,0,0,0
0,12,0,0,0
0,15,7,0,0
0,22,0,0,0
0,15,0,0,0
0,2,0,0,0
0,9,42,0,0
0,3,0,0,0
0,25,0,0,0
7,1,0,0,0
4,14,33,0,0
0,78,10,0,43
0,5,29,0,0
3,0,0,0,0
1,15,0,0,0
13,1,0,0,0
0,36,0,0,0
0,1,0,0,0
8,21,12,0,0
0,29,20,0,0
0,1,0,0,0
0,14,0,0,6
0,19,0,0,0
0,35,0,0,0
0,16,0,0,12
2,15,0,0,47
9,2,0,0,0
0,13,0,0,0
0,9,30,0,0
0,19,0,0,0
0,4,0,0,0
2,6,0,0,0
1,23,0,0,0
0,8,0,0,0
1,0,0,0,0
0,6,0,0,0
0,13,0,0,0
9,1,0,0,0
0,64,5,0,0
3,1,0,28,0
0,11,19,0,0
4,1,0,0,0
1,0,0,0,0
0,59,43,0,0
0,38,0,0,27
0,22,0,0,0
0,30,14,0,0
0,9,0,0,0
0,26,0,94,0
0,5,0,0,0
1,18,2,0,0
5,4,35,0,0
2,46,0,0,0
11,1,0,0,0
0,52,0,0,0
1,15,0,0,0
4,0,0,0,0
0,12,0,0,0
0,11,31,0,0
0,39,0,0,19
0,41,0,0,12
2,27,0,0,38
