,i1,i2,vx,vy,i1N,i2N,vxN,vyN
90,0.3398882920573877,0.3398882920573877,0.0,0.0,0.3219742972485198,0.2791970529638393,-0.05750439487360081,0.04287531565976715
91,0.035092332882383996,0.035092332882383996,0.0,0.0,-0.006542591505277411,0.08810493315526283,-0.0718059451776632,0.03525275638725627
92,0.7619291459032935,0.7619291459032935,0.0,0.0,0.7532683502946911,0.737671716934922,-0.05696964322988791,0.022921996961465053
93,0.8692721905509346,0.8692721905509346,0.0,0.0,0.867299720575533,0.8607073061795261,-0.04769350838994048,-0.00424270555271836
94,0.5084077927788756,0.5084077927788756,0.0,0.0,0.529693109524495,0.5030274510026261,-0.07826469475626877,-0.01850244720259098
95,0.37486470787546816,0.37486470787546816,0.0,0.0,0.42305900085552695,0.36153834976879273,-0.02997696255633559,-0.026448524420869063
96,0.9269779882985064,0.9269779882985064,0.0,0.0,0.8773693300946013,0.9736954478373651,0.007394048536824371,-0.06316160551824436
97,0.6345678752449192,0.6345678752449192,0.0,0.0,0.652633911957651,0.6802874580478402,0.008952462502053556,-0.006702238849487575
98,0.7816775258545193,0.7816775258545193,0.0,0.0,0.8041687337745044,0.7844789597165004,-0.012997854415162739,0.02809993024072673
99,0.918657206892342,0.918657206892342,0.0,0.0,0.9151731346778865,0.9262527423266966,0.053779297481044847,0.04222771823318072
100,0.3194404888523,0.3194404888523,0.0,0.0,0.2547460394442808,0.3220931277527294,0.011453546112809946,-0.006942841028996293
101,0.5080817884337537,0.5080817884337537,0.0,0.0,0.5849266599449592,0.5775124006525963,-0.03150027605390846,-0.04419187576686018
102,0.9221194493221675,0.9221194493221675,0.0,0.0,0.8390701529373672,0.8290140383675673,-0.02153131837897521,-0.057724135110985446
103,0.011571555869454311,0.011571555869454311,0.0,0.0,0.024574377019987194,0.07044171481638906,0.023489832289129504,-0.031682079789725
104,0.49188613961072924,0.49188613961072924,0.0,0.0,0.45126396351916365,0.4660564139347835,0.04057898061106153,-0.06398862663917428
105,0.003090949730524304,0.003090949730524304,0.0,0.0,-0.08322864646919584,0.02859360915542798,0.05912165181875066,-0.05381408737151251
106,0.37166014377570716,0.37166014377570716,0.0,0.0,0.3571323302724552,0.36902899676364487,-0.012386342643353523,-0.014470535989209478
107,0.3031684007976057,0.3031684007976057,0.0,0.0,0.2243545172195615,0.3481043846764303,-0.018390772482030644,0.011193818615207272
108,0.6936956419114468,0.6936956419114468,0.0,0.0,0.6775623609369213,0.7265371740726736,-0.012516659742117884,-0.02386295801361631
109,0.4437820703926413,0.4437820703926413,0.0,0.0,0.40141219079914514,0.5100777010070721,-0.04996725134963272,-0.031308585317729946
110,0.15403529217188958,0.15403529217188958,0.0,0.0,0.12229987105813381,0.1938298369571335,-0.0643737908673748,0.004534796354357397
111,0.9990676618176827,0.9990676618176827,0.0,0.0,0.9696037963943209,1.0176846880565453,-0.015526548964502057,0.035718272855880716
112,0.3068310536010335,0.3068310536010335,0.0,0.0,0.2799544323844709,0.318503192935273,-0.009714391386772719,0.023924517774449917
113,0.14497818664879453,0.14497818664879453,0.0,0.0,0.1833481219505786,0.19584974220260218,-0.0061198215768157645,-0.008797180664936104
114,0.7599252950213502,0.7599252950213502,0.0,0.0,0.7209520281064946,0.819580803549028,0.024587531490744507,0.01861181567672184
115,0.5126444643887899,0.5126444643887899,0.0,0.0,0.561687971468548,0.4514247084870909,0.00870760572727601,0.014089969166463993
116,0.4565860528762387,0.4565860528762387,0.0,0.0,0.47873327860104903,0.38834605922838317,-0.0025120282013764567,0.03164557752626847
117,0.33252819922404747,0.33252819922404747,0.0,0.0,0.3300917327784115,0.3011226880422276,0.012707677144818819,0.09511618094681214
118,0.7766577260460042,0.7766577260460042,0.0,0.0,0.6659081031779033,0.8362001118132578,0.04237852621625376,0.12587683131577185
119,0.5929717340473886,0.5929717340473886,0.0,0.0,0.4710115651028041,0.5377714111845362,0.0540569683284512,0.09600560681552436
120,0.7184003548316659,0.7184003548316659,0.0,0.0,0.7694079393245679,0.6516576303250042,-0.06871158065366578,0.05855686257253773
121,0.5431698074299701,0.5431698074299701,0.0,0.0,0.5600241788942761,0.508305906157189,-0.21070289113315283,0.024880263433417385
122,0.16288166919857341,0.16288166919857341,0.0,0.0,0.18263840322860103,0.14897414757629265,0.0024204298205607517,0.06755134808217728
123,0.34714828028676487,0.34714828028676487,0.0,0.0,0.33641547089748025,0.3715513080397729,0.041291923641928886,0.02104144309323985
124,0.8250664918800195,0.8250664918800195,0.0,0.0,0.8381442883728826,0.9205886682384197,0.023845249068656985,-0.04338688476646462
125,0.5854509531452557,0.5854509531452557,0.0,0.0,0.5730291005197237,0.5199643827945415,0.0075337362446291755,-0.04539443051697413
126,0.16779422395294263,0.16779422395294263,0.0,0.0,0.1538777682442206,0.09373532997514814,-0.008105200491279342,-0.050906582150073265
127,0.1532535251012321,0.1532535251012321,0.0,0.0,0.2323234276909452,0.1396325446202871,0.07588863123638806,-0.0628307161205038
128,0.8242303667702854,0.8242303667702854,0.0,0.0,0.7896909083820124,0.8520172856217976,0.06053390847208843,-0.013107369763648798
129,0.20245316261539847,0.20245316261539847,0.0,0.0,0.2015825654529918,0.21757052187044726,0.0200903120392136,-0.034904056454800915
130,0.7236124829964771,0.7236124829964771,0.0,0.0,0.7161761838738265,0.77868587018266,0.014944029519095929,-0.06725379358676069
131,0.49227994796460495,0.49227994796460495,0.0,0.0,0.5356247877794463,0.5121704308013079,0.04702070879554184,-0.11972089767582568
132,0.204332944566539,0.204332944566539,0.0,0.0,0.21432506436674587,0.21040467965203288,0.012768113288546325,-0.1411928638785078
133,0.21952873432055522,0.21952873432055522,0.0,0.0,0.17603019181910293,0.16221408892577055,-0.013717131160899548,-0.09078295517907994
134,0.6689197778091392,0.6689197778091392,0.0,0.0,0.5924677139742819,0.6856764175234275,-0.09128837764987456,-0.021985686996156432
135,0.3871165236398189,0.3871165236398189,0.0,0.0,0.4223369105219358,0.48994595932276364,-0.15599488745438841,-0.023116235488667643
136,0.7338620106381653,0.7338620106381653,0.0,0.0,0.7416176594947234,0.702509804118611,-0.08690820002571052,-0.03626210641252105
137,0.6170867842701668,0.6170867842701668,0.0,0.0,0.6076692942444982,0.5436613745714111,0.0012969232890089593,-0.00671512070385607
138,0.2756909496503374,0.2756909496503374,0.0,0.0,0.23419059111207666,0.29579403788760356,-0.07803043199220487,0.04915576089770818
139,0.6591226713075874,0.6591226713075874,0.0,0.0,0.6349898692712459,0.7189841644613636,-0.10341867882001393,0.08209553280191792
140,0.13985576021478313,0.13985576021478313,0.0,0.0,0.18946758545264072,0.10398137592694084,-0.0253458605390896,-0.0023454762442590977
141,0.08337004020967057,0.08337004020967057,0.0,0.0,0.05909760104500248,0.17600341840482142,-0.025676945477207936,0.0016509686896807882
142,0.2092500465033809,0.2092500465033809,0.0,0.0,0.17169750221069677,0.1830156815532095,-0.05945068279866605,0.027902409631760234
143,0.3823044273919912,0.3823044273919912,0.0,0.0,0.41031869083029804,0.43697865884318565,-0.06261408244551975,0.0032103468942032455
144,0.861252496885719,0.861252496885719,0.0,0.0,0.8067451246974795,0.920506424270284,-0.032550297700800514,0.00027252107795071496
145,0.8314099613723391,0.8314099613723391,0.0,0.0,0.8884663331129213,0.8096148173424161,0.019703709120496758,0.005643263304567105
146,0.8693333258243898,0.8693333258243898,0.0,0.0,0.883949794833915,0.8513634533249097,0.005565736274553215,0.01858882763038668
147,0.38615414611350474,0.38615414611350474,0.0,0.0,0.4006767177950135,0.4040930935289702,-0.015622897778206165,0.0305758975690384
148,0.5446916360150518,0.5446916360150518,0.0,0.0,0.5372111861913191,0.5126932728100613,-0.02139229855811194,0.03249233339448566
149,0.35595952782591783,0.35595952782591783,0.0,0.0,0.39683015945584343,0.3299389320545044,-0.024319456255835033,0.024394480555380616
150,0.3280658388175377,0.3280658388175377,0.0,0.0,0.41609045959762014,0.37541480675173416,-0.04971056298918535,0.03692538436254718
151,0.23257391677823566,0.23257391677823566,0.0,0.0,0.21675266878279767,0.2281367955598399,-0.02556897313105847,0.05865023007310749
152,0.2970452598748008,0.2970452598748008,0.0,0.0,0.293545741753643,0.23226736200249848,-0.005250289445452064,0.07407127967221232
153,0.48399001615307763,0.48399001615307763,0.0,0.0,0.35366222839967654,0.46531543630821637,-0.023062012930563314,0.0661990629204607
154,0.502524608514516,0.502524608514516,0.0,0.0,0.5455512711621098,0.5301048256542503,-0.036482242668297686,0.042919731797907625
155,0.7968387542277755,0.7968387542277755,0.0,0.0,0.8808132191484133,0.8214042809996129,-0.05488049981181262,0.023961173568098022
156,0.7431551966551483,0.7431551966551483,0.0,0.0,0.7575870057230949,0.7679563918043978,-0.05507088870495914,0.010903782525352058
157,0.8577065895580251,0.8577065895580251,0.0,0.0,0.898024937780805,0.8418039409379122,-0.04813127343787319,-0.001572817694042837
158,0.8097732345619114,0.8097732345619114,0.0,0.0,0.8765998256693541,0.7677802583949387,-0.11723661230534789,0.0014325303133342062
159,0.35114526299347415,0.35114526299347415,0.0,0.0,0.41711475887098115,0.3668851857192278,-0.07050899431209193,0.06530672164529389
160,0.7190493329982502,0.7190493329982502,0.0,0.0,0.670420112093126,0.7039178222858272,-0.03044906253965421,0.03498414486744995
161,0.18227924135619739,0.18227924135619739,0.0,0.0,0.20289953522295026,0.10953051273192045,0.033112929647088146,-0.017467120155534026
162,0.654177036906675,0.654177036906675,0.0,0.0,0.7235929379629829,0.6351937479658225,0.0734145122527978,-0.001965983192741544
163,0.8716762395909411,0.8716762395909411,0.0,0.0,0.812200004584375,0.8570958784855616,0.11164542628988153,0.046274342957019245
164,0.8362961406057217,0.8362961406057217,0.0,0.0,0.7152381653042401,0.8761027157484229,0.09660234051547777,0.03376915338343674
165,0.33061820609989495,0.33061820609989495,0.0,0.0,0.40630419203267065,0.32777685289312936,0.004943366465328951,-0.04807066978131106
166,0.06158475766963547,0.06158475766963547,0.0,0.0,0.11802409452422094,0.09337060191553664,-0.01596795664090181,-0.04807402826273163
167,0.48313949791860744,0.48313949791860744,0.0,0.0,0.48314631878572395,0.5900187975513533,-0.00999676125419092,-0.014429560151055214
168,0.13034843752642555,0.13034843752642555,0.0,0.0,0.1291955669891149,0.1347066242887098,-0.018756869866912374,-0.04815785627006484
169,0.9495921209219806,0.9495921209219806,0.0,0.0,0.925298255784277,0.9264152522333441,0.004060258846106502,-0.06577981604897443
170,0.49203643831053584,0.49203643831053584,0.0,0.0,0.4605361156751159,0.4609255462098026,0.024144352870047018,-0.04746265894634674
171,0.3513122053590194,0.3513122053590194,0.0,0.0,0.2514887967455541,0.22966722401360812,0.008292754741518358,-0.03555948560043893
172,0.9426536056877364,0.9426536056877364,0.0,0.0,0.9935210326037565,0.8841628126282851,-0.001443666431572044,-0.06172609784549585
173,0.6452570891218525,0.6452570891218525,0.0,0.0,0.6642413714167233,0.639255641566032,-0.016317001397360625,-0.06320835249329415
174,0.8711555329482795,0.8711555329482795,0.0,0.0,0.8397221689323733,0.8463726665071809,-0.06978436562390053,-0.04978907880050912
175,0.330192169793971,0.330192169793971,0.0,0.0,0.25734474027728155,0.3374902920241013,-0.05364368347512596,-0.023720889546742535
176,0.9095178725707893,0.9095178725707893,0.0,0.0,0.9292878856436055,0.9560525530170803,-0.014719255962939451,0.00879479036508566
177,0.6483830062897796,0.6483830062897796,0.0,0.0,0.6610263832664988,0.6835726809205137,0.014317160798875017,0.009170756836339873
178,0.06443342383226074,0.06443342383226074,0.0,0.0,0.08865279678341262,0.05899643851665006,0.03662879580459693,0.021880013041323934
179,0.015512982390594194,0.015512982390594194,0.0,0.0,0.030986294876075505,0.09168394030326718,0.04052793818998491,0.01655346784590435
180,0.8417906909444326,0.8417906909444326,0.0,0.0,0.9081307262837364,0.8382270822990816,0.04071374889220155,0.029876286686128774
181,0.8014443585655858,0.8014443585655858,0.0,0.0,0.7592624018073746,0.792170500829313,0.03376844398171266,0.07638988188689917
182,0.28640165519267397,0.28640165519267397,0.0,0.0,0.325732577251079,0.265583150852996,0.035217166161195544,0.09024431581782102
183,0.07593413445909235,0.07593413445909235,0.0,0.0,0.12317775195803567,0.0866695587079052,0.03279202433845737,0.05232131939448831
184,0.15476365580910986,0.15476365580910986,0.0,0.0,0.18294420489422228,0.14702086189218547,-0.003074097644263837,-0.0004321207820837778
185,0.054953475508351564,0.054953475508351564,0.0,0.0,0.05104219714416126,0.08968033598254613,-0.10271523000506869,-0.005753576159485566
186,0.5522142204233511,0.5522142204233511,0.0,0.0,0.6081077101076033,0.5465936374117373,-0.00782905575732612,0.019187507840311563
187,0.5211467796569442,0.5211467796569442,0.0,0.0,0.5077486492686297,0.4437599411579355,0.029719915627474735,0.04174182661327177
188,0.8925290274864663,0.8925290274864663,0.0,0.0,0.9763239176629305,0.9295631591588175,0.01999102924302654,-0.009052141319243616
189,0.6741695123138696,0.6741695123138696,0.0,0.0,0.5752985236336143,0.6805507473816049,-0.006820895510825471,-0.025236343190462043
190,0.11752197710681798,0.11752197710681798,0.0,0.0,0.1015147980506108,-0.08877616436825515,-0.011994961919530261,0.009594134749901489
191,0.7319963764082623,0.7319963764082623,0.0,0.0,0.691663441570863,0.6954482610360501,0.04678950089916803,0.0421049324212565
192,0.8397743081859194,0.8397743081859194,0.0,0.0,0.8386157389845786,0.8842033585837332,0.031692676029586635,-0.013293870122174131
193,0.6303040770023615,0.6303040770023615,0.0,0.0,0.6854847782079767,0.6310534216108126,0.0015220908387394616,-0.03806892411550053
194,0.7550017217895956,0.7550017217895956,0.0,0.0,0.725135356846324,0.8045445891690901,-0.007643608422617914,-0.06949598426862738
195,0.7490854411148864,0.7490854411148864,0.0,0.0,0.7658866427783573,0.7734758803453871,0.02325233297053456,-0.12266273870820228
196,0.22379932982092693,0.22379932982092693,0.0,0.0,0.1461305848545544,0.3151246765616313,0.021430512551455803,-0.1600972715839225
197,0.6194377255716537,0.6194377255716537,0.0,0.0,0.6370922938471046,0.632641688243456,0.006311204597667226,-0.11958580241742722
198,0.5347056382031672,0.5347056382031672,0.0,0.0,0.5866899611549699,0.5024415796756249,-0.06622981704825107,-0.0038033050528193694
199,0.26741281443620696,0.26741281443620696,0.0,0.0,0.2623700769110904,0.27333946798533193,-0.05324508282515391,-0.01601221795443411
200,0.018812795644073187,0.018812795644073187,0.0,0.0,0.09164061733843974,0.022288161844685517,-0.027878181414442673,-0.0585826795384008
201,0.37758322869314964,0.37758322869314964,0.0,0.0,0.39831438461964835,0.31624079221381163,-0.030101399096871397,-0.09095731953859072
202,0.5377907732211942,0.5377907732211942,0.0,0.0,0.38619123980168535,0.5314992607665834,-0.09430125667339333,-0.07116427532684849
203,0.874736666621052,0.874736666621052,0.0,0.0,0.877912723231173,0.8824363508812306,-0.10878566135974745,-0.023421778226144992
204,0.5557619298602277,0.5557619298602277,0.0,0.0,0.5596321143325925,0.5890672556034564,-0.0405199180325717,-0.04871451998508463
205,0.2002658039332674,0.2002658039332674,0.0,0.0,0.18455960953361217,0.20058186381254017,-0.0019498221197413867,-0.029865485184496342
206,0.8655315823226849,0.8655315823226849,0.0,0.0,0.8629708962897528,0.8094688016190892,-0.024141968420281063,-9.85990149950584e-06
207,0.39051117719640543,0.39051117719640543,0.0,0.0,0.3321567081727549,0.433048914332846,-0.01774170310878976,0.00945408688128372
208,0.07071515827938689,0.07071515827938689,0.0,0.0,0.12916240622009023,0.11239049541700963,-0.013054269618726466,0.016900075412779672
209,0.5072207849040724,0.5072207849040724,0.0,0.0,0.48564806243631825,0.44964165768480996,0.019199840101387915,0.0049739400156650695
210,0.8852071305202354,0.8852071305202354,0.0,0.0,0.883950220432281,0.8205557363034223,0.014546814971859704,-0.0026420197103894033
211,0.09273372967389121,0.09273372967389121,0.0,0.0,0.07282436282776558,0.09241232054064098,-0.003401269651123681,-0.014148402526770697
212,0.6323265049757094,0.6323265049757094,0.0,0.0,0.6880209036383547,0.6267309935476517,-0.0036532958536867706,0.002242583592580223
213,0.6117841702009478,0.6117841702009478,0.0,0.0,0.5466829922383636,0.6493622124564469,-0.018148614732174356,0.034915217173318136
