x,y,label
-0.33701090377102394,0.9076164977673453,2
0.6712342844771997,0.16576389200296845,2
-0.3427221735250136,-0.05631169967552581,2
0.34949944189339327,0.09068270314136818,1
-0.09636475958839782,-1.1867261309858472,2
0.35576285719551937,0.09409999720920216,1
-0.28946565253614964,-0.41202672616436814,2
0.6074837556474161,-0.08823359077074655,2
0.3810386808539317,0.09743259720151744,1
0.3122177286772807,0.10141751701146864,1
-0.8221707709409221,-0.5994020860307951,2
0.38576460428915377,0.10526236247353614,1
0.3496972367844492,0.10853535631306592,1
0.1195991902749583,-0.5241433810311863,2
0.8385127351925069,-0.9960547808396601,2
-0.20294208917692805,-0.32105643133086825,2
-0.3529348019895912,-1.1411881629253213,2
-0.06161480837249378,-0.4089486255905187,2
1.299535406377438,-0.30111402293976397,2
-0.2752034275863128,-0.4474989000815025,2
0.3726193635984614,0.11280260611974109,1
0.29006013490859217,0.11340490518533673,1
-0.020677322253743628,-0.44021677734814296,2
1.188757117796192,-0.4162821427621517,2
0.4286720473643833,-0.3133465873947912,2
-0.9937306043826517,-0.032190140779850544,2
0.3080212146184939,0.11730966127267166,1
0.8314239703910504,-0.9060007169860329,2
-0.6250303816982953,-0.9021301710895627,2
0.12593051300533573,-0.5532194784925653,2
1.116101681162691,-0.8118469037444516,2
-0.3282018765382239,-0.3128546898562439,2
0.4140330507992611,0.1268412057701279,1
0.3301622008747325,0.12529190466604553,1
0.6424034945783146,-0.10618437958998292,2
1.3659991821735618,-0.46572339453429795,2
0.3137494429106304,0.12744353650745974,1
0.2979195444296424,0.12932744741640229,1
-0.2953838928751968,-0.044948415300463104,2
-0.8691565987459561,-0.5920860374989726,2
0.36158423098340686,0.1388860495378443,1
-0.903327175924282,0.09985379451928905,2
0.32563556205642363,0.13874077007588578,1
0.3702518817994174,0.14761766385915498,1
0.6285657243870075,-1.0927100639130514,2
0.2556658526440599,-0.5935257484184557,2
0.30497129983320415,0.1430108146668348,1
0.43543734054013983,0.16477809815981878,1
0.3735251325311571,0.16004908458210027,1
0.8709274153728308,-0.7938082133051183,2
0.027023861794732096,-0.4173816825067346,2
-0.35624693945612596,-0.09408948056792255,2
0.3636247939077267,0.1624968902497367,1
0.2880529041398557,0.1534270829047026,1
0.2803194166556685,0.1552202972313252,1
0.3956059962649153,0.18067404654589067,1
0.26193351703329704,0.15778995299322549,1
0.30350927076228934,0.16970779228833302,1
0.3307021801820761,0.17929049457142332,1
0.3112784457427263,0.17848837253810562,1
0.34965874501851985,0.19154061069518152,1
-0.5887942503761302,0.6032975761089847,2
0.27878317636465755,0.1773539438496627,1
0.396312350533251,0.2121381493770854,1
0.30561700569053,0.19146379888193868,1
-0.9389667424205902,0.36356156461580186,2
0.36778242562772706,0.21311559241644462,1
0.3885977136254085,0.22373241164817656,1
0.26209203294654543,0.18894799829716014,1
0.30158159488452696,0.20495148135659616,1
0.34392624958561757,0.22281900268388252,1
0.3152394058506049,0.21716776559464318,1
0.6585750783065537,-0.0008334924612328411,2
0.35133320565106063,0.23398639805081103,1
0.33776796732455255,0.23340804716759786,1
0.343259409169495,0.23978527547378597,1
0.3364432435627574,0.2415243519402214,1
-0.07128089095582554,-1.1718257377367096,2
0.2829797316767108,0.2243868022691055,1
-0.7588466402037155,0.4297997001323576,2
0.10920466395960286,-0.5177971780111921,2
0.2545859418011125,0.21641947877870976,1
0.3064380902303744,0.24198723289317753,1
0.285400080824452,0.23692970290856197,1
1.2582801609534733,-0.4063540091750613,2
0.33648913679345976,0.26384543055501397,1
0.27522726366757355,0.24016554109550453,1
0.2663995090388458,0.23989392700362971,1
0.3672293502114602,0.7423575451196796,2
0.14582346359775214,-0.4666894098479807,2
0.30382697534177966,0.2619465649164618,1
-0.510549961092261,0.7418653599377831,2
0.2586394159681907,0.24377414905950667,1
0.34318577168776015,0.2908567512137925,1
0.2710786628789905,0.25804550831222467,1
0.3023093924267382,0.2789247017245137,1
-0.48508185634301393,-0.9177476747180089,2
0.2800891641586568,0.27128009360967725,1
0.4455973262580584,0.6436183355746324,2
0.4111924053000719,0.34942387200553315,1
0.02987525720043676,0.8708696491264758,2
0.31370293896557067,0.2993921864546453,1
0.3945264840414221,0.35195783819885484,1
0.36846394470587984,0.3423175412577441,1
-0.2725193072686182,-1.0839774864265188,2
-0.6534052355103163,-0.9525931536711362,2
0.2683922992865599,0.28639461568622576,1
-0.740788419618663,-0.6372455758110598,2
-0.40144553322033155,0.7418099669859478,2
-0.47666958751540706,0.7309604006680249,2
-0.18983706804086428,0.8119249175950597,2
0.2847836455549221,0.30123179927543675,1
-1.0071114338861837,0.07477866146102542,2
1.24712448942687,-0.2718413499533583,2
0.695139784016554,-0.13112280235794976,2
0.03545836963568341,-0.4699225747472134,2
0.5402712160679632,0.43279794020021534,2
0.27761328996815765,0.3014056856993283,1
0.2660456185851257,0.2985507438242611,1
0.2905236840517058,0.31971063960607443,1
-0.7637461468097089,-0.6883973751476566,2
0.3365176349576363,0.35646390564347885,1
0.4131695133303377,-0.2893248880509763,2
0.13788874885032695,-0.4875036345002698,2
0.6587141430911395,-0.07838867039112984,2
-0.8872341516677082,-0.613523976560356,2
0.2729093768675198,0.3176278590556436,1
-0.24944612457357265,-0.2544318869741807,2
0.16352187681333435,0.7616079478538524,2
-0.33034591234556965,0.7535615543613212,2
0.20693659550566867,0.2752784924570134,1
0.25193533837681586,0.312355043396141,1
0.23480510773483265,0.30438830977956616,1
0.5560952777484236,-0.2581836950190875,2
-0.21971712776127353,-0.3522615674468885,2
0.6503207226374182,0.31236437290520425,2
0.33343228621659016,0.3844314328927608,1
0.2201220216378529,0.30236095437563015,1
0.25426365812182333,0.33415144011535025,1
0.23279949255667148,0.3219581911970007,1
-0.9884703687799788,-0.28064667756809675,2
0.2773370285315726,0.3638859461268344,1
-0.2945480842087,-0.36622884982644793,2
0.2254361774314739,0.325801861253089,1
0.24580132935008273,0.348445083404499,1
0.21358565244375946,0.3255746926633623,1
0.6901163030222703,0.2367723425529559,2
0.3133372829630821,0.4202916029390138,1
-0.9536703746960672,-0.38246390404718933,2
0.23630575559909142,0.356612782202392,1
0.24560320527802007,0.37099148751614813,1
0.6756276121169734,-0.1313056540319218,2
0.23482438573585712,0.36667947245572785,1
0.24310128006910486,0.38063290796659527,1
1.0893974617368454,-0.6480487287348707,2
-0.9657782999970009,0.16197316693799058,2
0.24239126424580595,0.3861132327044055,1
0.20541298555729734,0.35496028680612063,1
0.22344105060298272,0.37928708110347303,1
0.2494445103497198,0.41290105776829555,1
0.5463712191631159,-0.1852092430764945,2
-0.21858336148121965,0.9159849696663145,2
0.18243624069985268,0.34774359415557954,1
0.2066734919704468,0.37994180486116236,1
-0.4576161290885971,-1.0082871717863522,2
0.59191792739918,0.43032583310985545,2
0.17158859672781984,0.34696275718079406,1
-0.8297623816256628,0.4598662450576132,2
0.22370564575450722,0.4121107309138579,1
0.16235724729409062,0.3476456700232445,1
0.1905037015563226,0.3868182424780237,1
0.23291968783471087,0.44480975547586704,1
0.17870348262220717,0.38549762217363676,1
0.23037890612232823,0.45736914169230136,1
-0.5690785509463672,0.6033201530715685,2
-0.985168148498073,-0.023456563318743167,2
0.19750345149443152,0.4231332442811903,1
-0.5164521183357001,-1.0441677094963897,2
-1.0370468418370198,0.10028825953667095,2
-0.32579782535488483,-0.19708809006115321,2
0.21255268182631648,0.45041954574733734,1
-0.37668119265256184,0.7436800744796116,2
0.21946851013999602,0.4678203167502033,1
0.19124155585253663,-0.5804415248628502,2
0.20146090169178654,0.4516684161504081,1
1.2850274713514778,-0.0449910003820099,2
0.19125599554186387,0.44565077756376187,1
0.8949153222997579,-0.8907877695131405,2
0.16458250102216834,0.4157262529191456,1
-1.0053611662839783,-0.20442084987518827,2
0.2021123171632988,0.4781906980660063,1
0.1739691724108508,0.44527706975888826,1
0.16560159221018095,0.4409730897788401,1
0.19926553864753177,0.5018610997886979,1
0.13944712548524466,0.41650717764255296,1
-0.37534676516395693,-0.06327915767618375,2
-0.9474913392354556,-0.4741452093950583,2
-0.6442720641317327,0.5691919165455671,2
0.7040326824387535,-1.08157055259978,2
-0.3119015190708854,-1.0144183060807583,2
0.17905496514125321,0.4890746986342214,1
-0.005069581030226094,0.8580512300964167,2
0.1827377979288504,0.5050372974810654,1
-0.9877755607945503,-0.21231295753121066,2
-1.0274168837082074,-0.12747540008284694,2
0.6171618431554402,0.4037978758244483,2
0.17027846581086284,0.4941471427977501,1
0.13464386523716113,0.44229198676173415,1
-0.68905699801123,-0.9269237889473811,2
0.11243011387896237,0.4118389198303827,1
0.1541342519058702,0.49645686967147884,1
-0.7722380370782713,0.6699492844078918,2
0.14491714691890661,0.4899388226814266,1
0.12532344913760954,0.4631617372761732,1
-0.7524524638125398,0.5343288166158495,2
0.10195964890392797,0.42759077982569,1
0.6090705497841048,0.4640449422613385,2
1.1981980201806035,-0.5013973635246782,2
0.13360572474152535,0.5006489223024488,1
0.10947511060539633,0.4624706640481893,1
0.09006894831477076,0.4322208271461758,1
0.39167751113892635,0.6599464309301784,2
0.1309635145670042,0.5309833157896025,1
0.09993082179420858,0.4749143946683798,1
0.5763092695314593,0.3632439067442914,2
-0.32586940083304633,-0.042202613407053065,2
0.09877744425800215,0.48398201682179454,1
0.06367533465093794,0.4137849975791965,1
0.08844592447586092,0.48404129894497183,1
0.09594251357394536,0.5153773639494361,1
0.04213951193634259,0.39189444383483596,1
1.2232588601299654,-0.47253043120526106,2
-0.12151795463250449,-0.4369624892816542,2
0.060644467695303794,0.45115625924459646,1
0.08004641863227102,0.5164050121232008,1
0.6076036066701681,-0.3429316101487006,2
-0.3040906809018339,-0.18743495313176853,2
0.6595044601910601,-1.048461253854202,2
0.05249524763621689,0.4544289287247135,1
0.059309775498576196,0.48752690630440865,1
0.6725937797088588,0.38866331251608643,2
-0.10222531866668522,-0.6112997493177708,2
0.06350505831901394,0.5149262024637355,1
0.041034367482338484,0.4619988538165448,1
-0.35745743889342396,-0.07234165802509551,2
0.049300796710522815,0.5032387204239963,1
0.036788916481683254,0.4788127198450114,1
0.511340033070922,0.5103126107291753,2
-0.3735869883327032,-0.07477663629178477,2
0.022327135116983657,0.4458580149824678,1
0.05034260504618036,0.5610816642302958,1
0.3564101106269421,0.6495176119548222,2
0.10973269129662061,0.9221827515998929,2
1.1899458408662837,-0.5965644951039356,2
0.47822808501113967,-0.3938864666146822,2
-0.9835488606546222,0.22677476133843433,2
0.01265462602239969,0.44298960918456526,1
0.3521592591079972,0.6801563701979167,2
0.033988146199680234,0.5416916358718195,1
-0.30327432339829336,-0.20549756851028617,2
0.027602178919626446,0.5378186492283245,1
-0.5388316639065096,0.6733706367348408,2
-0.710114896988922,-0.8122733827270157,2
1.081512033122857,-0.7659187035101134,2
0.009495581289852005,0.484653963527715,1
0.6852263361781423,-0.03848204455013677,2
0.591911318520502,-0.17044247138146162,2
-0.00405212796741794,0.44648467534104536,1
0.0032332128584548676,0.49976092402370875,1
0.48351103047516797,-0.3318947437589323,2
0.018480382505146956,0.5963735405359522,1
0.009366764050477372,0.5801996553385206,1
-0.4882016772259923,0.7354452093078732,2
-0.015208519958121065,0.4801120702386247,1
0.4421915624164007,-0.44483347597776884,2
1.3177291016616872,-0.011260371123057101,2
0.6501000773891594,-0.22803068639758486,2
0.8331510434520546,-0.9275748882439704,2
-0.004365165599587235,0.5673120719930659,1
-0.34021627489968914,-0.14763510319857498,2
-0.9059482663729702,-0.5887495260138367,2
-0.035210820189613204,0.41693241993539853,1
-0.41811290618612373,-0.23755370945105808,2
0.7351033989966714,-0.9487871119375303,2
-0.031360499135114746,0.46690558584815733,1
-0.03902254635114062,0.4458302658675277,1
-0.3653614960699265,-0.25281991187448727,2
-0.12688778591311867,0.8131570103442901,2
-0.36905819233462916,-0.16337819019578725,2
-0.024512399923618,0.5824291236992686,1
-0.033716179782965296,0.5549758970922731,1
-0.039643593556178046,0.55061605947351,1
-0.03847237725850644,0.6111405910804845,1
-0.05894212561264513,0.4632778262879799,1
1.2858279074682286,-0.156307898878169,2
-0.06219769956987283,0.47737219379862034,1
-0.0645228016839037,0.5069224918901033,1
0.5667237782519884,0.36608732275672856,2
-0.31472559147882934,-0.22493715537867254,2
-0.06873739801486799,0.5174184674646713,1
-0.0716496097303739,0.5537084182128129,1
0.05871826965707283,-1.2754322695911835,2
-0.03692011902634909,-0.43574090593847126,2
-0.8739722321959832,-0.5178787898496108,2
1.2086505744190712,-0.6848141958228745,2
-0.6069574252046475,0.6699961262814575,2
-0.08071027544023367,0.47864295123109507,1
1.3242074583108443,-0.20303388829593638,2
-0.08442117549008042,0.5031653673445357,1
-0.17828000188235063,-0.41988154728585264,2
-0.31802941068966767,-0.03726684435127957,2
-0.08860661627062773,0.5281202972454793,1
-0.9565069778643673,-0.3431615222021909,2
-0.09435151983662836,0.4980399332232687,1
-0.09911422294327998,0.5099421660842437,1
-0.10409513543872301,0.4385256243657925,1
-0.10955507357556915,0.5525582394471383,1
0.31004216381231403,-0.413758889694963,2
-0.11358727953515356,0.48183946621745205,1
-0.12109845432819574,0.5746531057057005,1
-0.1234550898514556,0.4905336025000599,1
-0.1699827725502632,-0.44765161193155917,2
-0.053493774399112445,-0.4100287803529239,2
-0.1301231949398727,0.5270744579869396,1
-0.13514672433217556,0.5234230651869546,1
-0.1396197125217249,0.5126066995200984,1
-0.09596575075281458,-1.2548657725975492,2
-0.14345958531462175,0.49625097954249603,1
-0.14781948060617695,0.4892040624501047,1
-0.8699978016343523,0.27963480064622526,2
-0.2524017938652734,-0.37137383202250046,2
0.6960409282352242,-1.0177052821337578,2
-0.7938354829402305,0.5469434507451416,2
-0.1800294250093749,-0.39378244971429,2
-0.16710751960724146,0.6349006423119574,1
-0.1571781401307504,0.48435030845808313,1
0.12609985537303495,0.819592667186395,2
-0.16364852828483353,0.4974222972458374,1
0.7770952045923626,-0.8904752869061183,2
-0.16283552986737337,0.4515213904417571,1
0.8650227126885551,-0.8735487710058272,2
-0.1829668158631923,0.5636077600535293,1
-0.17479922915852017,0.4694912124696362,1
0.5123548644250095,0.5746240867032715,2
0.4444013132267463,0.6534541941220522,2
-0.5865004282597317,-0.9910770519149246,2
-0.19573955992289366,0.5711080328878281,1
-0.19924780465132116,0.5568402105727527,1
0.4703134481215338,-0.2821910931243805,2
0.9808037579318675,-0.8589990566264681,2
0.637363045780324,-0.05963940035471535,2
1.308986175427431,-0.22527480980388023,2
-0.200792740503927,0.5330120725695201,1
-0.7855049698456854,0.5764625972290438,2
-1.0170400634395058,-0.4553705338016736,2
0.41039191073604925,-0.43995089150602595,2
-0.21326445288291274,0.5695751764452511,1
-0.2069980407943423,0.507881188833306,1
-0.18336785187294408,0.9236312838895905,2
-0.19814252882658726,0.4396436952714643,1
0.40622511698820707,-1.1269195639180267,2
-0.22857992199649083,0.5570893622755754,1
1.1200401867228282,-0.5405187628732444,2
0.36959927216247884,-0.3865671776448041,2
0.8693340703420324,-0.8429689554325426,2
-0.22679534455016298,0.5233142395895092,1
-0.21174771798056027,0.43692121238317627,1
-0.20820132841105982,0.40357141571961547,1
-0.32344353368612117,-1.0158360117909275,2
-0.3563882746531217,0.8125546688792792,2
-0.24058725192600916,0.5108152106023509,1
-0.4002440164356718,-0.19945800948986286,2
-0.253982337681891,0.5395098217273747,1
-0.23987676321035778,0.4681355914094944,1
-0.907314087188657,-0.35959471707428836,2
0.04981374119249634,-0.46439816769466624,2
0.21075279334428323,-1.204933572885618,2
0.5701525873952948,0.4265186421459118,2
0.6905294310567356,-1.136105760968955,2
-0.2861077721194569,0.9343903124866169,2
-0.25588394304385903,0.5049798257253701,1
0.3077638264735503,0.734653676206302,2
-0.24945969402968643,0.4649325464203779,1
-0.3122166752190334,0.8820386631064352,2
-0.25758042012126825,0.4739331602008543,1
0.309578157513816,-0.43688197080867364,2
-0.25713888720857675,0.4557677178325656,1
-0.29559057636915653,-0.0894056303641441,2
-0.2747966157016367,0.4927238213199979,1
-0.9926145910138859,0.20956487750230016,2
0.1008652844162843,0.7580607200437628,2
-0.2701689977404812,0.4627329463886421,1
-0.38225479769469173,0.7359040150469554,2
0.43993177441051534,0.6713366281940537,2
-0.3776110395481947,0.8520582517708472,2
-0.28475358856958477,0.4883371734805295,1
0.02538634674816294,-0.44934445063246586,2
-0.27538520032418967,0.4471053953066341,1
-0.2820764720014726,0.4505683364679759,1
1.2412258606897588,-0.25750295791843103,2
0.246173912099398,-0.4717037768968992,2
-0.3194990073258201,0.5325308472385306,1
-0.32750770728641265,0.5364299346548524,1
0.4531628752480006,0.5987949000797477,2
0.6381215516924396,0.15022627460688678,2
-1.0438523378773659,0.15278636724052067,2
-0.26073284712499434,0.8466177492575973,2
-0.29835767635113286,0.4498859828026074,1
-0.21552144686114805,-1.1553987285707128,2
-0.1500904723950755,-0.3746387985824459,2
-0.728815815288914,-0.9212015721162268,2
0.5856529453240715,-0.12332391197860088,2
-0.28701036366887034,0.409862193133173,1
-0.3463031836759449,0.5340335439748003,1
-0.2763771053943518,0.36263167262592866,1
-0.3170850293903775,0.44094126821946034,1
-0.34779193235121386,0.4939500785400332,1
-0.3608070751136708,0.5075499879968616,1
-0.2000218978769046,0.83150505673011,2
0.4619993718084274,-0.4309762516648624,2
-0.3245707158889196,0.4207992081974076,1
-0.3512706266455382,0.4622149058558287,1
-0.3842709117408778,0.5136717391763334,1
-0.8361565576921185,0.4424255090083423,2
-0.36754516372206314,0.46905946525200937,1
-0.3953582281925735,0.5081876760132938,1
-0.37762548780602234,0.46361074325523943,1
0.6463442758855683,-0.1274861772078779,2
-0.3391429591058461,0.3844684901224671,1
-0.3588130640212608,0.4084962147281769,1
0.24334182224708378,0.7954884007559084,2
-0.14455323919054786,-0.28894987409421957,2
-0.3773209866290125,0.4293890033287687,1
-0.34657880626244725,-0.3346232703658508,2
-1.0584141300621686,-0.13825460195859432,2
0.1418523851308309,-0.4758543320170059,2
-0.40358360291627576,0.46196883631152563,1
0.023480885113801402,-0.4867223450022377,2
-0.3906595839921917,0.4300568060405879,1
-0.2579312045654875,-0.42184720720541036,2
0.348592784157386,-1.1277039131358413,2
0.12035147314078867,0.7726933495659459,2
-0.42365054196807245,-1.1062051412773362,2
-0.4330641641212339,0.4863351377298338,1
0.6613036010426038,0.44110562127759945,2
1.1434693139115986,-0.5969756883445898,2
-0.4130616752743277,0.44405899239340707,1
0.16100857167596483,0.7336758094242871,2
-0.3954532551086902,0.40700346307755486,1
-0.452742654819708,0.48182284715830404,1
-0.4566022073972359,0.4762221895327092,1
-0.42263797183157886,0.4171641044794522,1
-0.32585829685849227,-0.09806998412430074,2
-0.9906074333395792,-0.11723182574301125,2
-0.9767511631678615,-0.15445814055766274,2
-0.36483950596680464,0.3273052033773608,1
0.6234057749632563,0.046834375891756985,2
1.1583627838970698,-0.41542618657625824,2
1.1627182526641733,-0.49649130668125546,2
0.4634416035793469,0.5601303281311827,2
-0.4429099957884213,0.4254697444944591,1
0.4374456354077345,0.6134194716050063,2
-0.45487761032258217,0.43158383161848457,1
-0.45039493820757637,0.4158404010100225,1
0.5529299002354727,-0.3736891194807826,2
0.2278613305402469,0.8201548397293671,2
-0.43543876438545426,0.38717312920604446,1
-0.45207504508489715,0.3990702238609819,1
-1.0364331894698866,0.020351750361615795,2
1.026878668771065,-0.800651237435691,2
-0.91041184322236,0.15549834608044494,2
-0.22322331092985245,-0.37906207292253197,2
-0.4781941524455672,0.4219956157158965,1
-0.07153425395825941,-0.3843456731118977,2
-0.11506791433204064,-0.4165396457833751,2
1.3294799876699448,-0.33784965309369214,2
-0.48877118781098294,0.42514632553646187,1
-0.8468255248456751,0.28773278541109737,2
-0.250703902262066,-1.1198023342193786,2
-0.9527562769604198,-0.3521429825220478,2
-0.1339727989952653,0.7927250804953478,2
-0.4531075065537413,0.3734065863442431,1
-0.48836141559282464,0.40561862595895176,1
-0.2791079928548968,-1.041481826873483,2
-0.4821115297081179,0.38930361663409485,1
-0.4964421601204471,0.3963631209027702,1
-0.5051530908159609,0.3968469661019202,1
-0.48697438202958837,0.36834862397619444,1
-0.10630203067317542,-0.46650389009521015,2
-0.5079817064534536,0.38192142674972895,1
-0.7054610158888507,0.5492209367498295,2
-0.9481971731970393,-0.5986833054955113,2
-0.46891036832517574,0.3329299681340527,1
-0.9935564482182354,0.13039534255847793,2
1.2135168504992788,-0.37483560927167825,2
-0.5204220667513977,0.37714075198064057,1
-0.48565288546981183,0.33401653458735786,1
1.2976830607231777,-0.3539753177098473,2
-0.9890848938750829,-0.09835952505626208,2
0.4687316621321488,0.5939468285620935,2
0.0934066829605864,-0.5469363663557224,2
-0.5264987724838286,0.36583576707451676,1
-0.01207787658703224,-1.1405077524381515,2
-0.23766128335947717,0.7619310970128045,2
0.2849420091485156,0.7729985291097095,2
1.1618332046129527,-0.5096038991731563,2
-0.4260273232234517,0.26160271238139043,1
0.3849261270566247,-0.48901989835614357,2
-0.4827032317662778,0.3080598090314598,1
-0.45702283486402256,0.27709780961060265,1
0.6867983559324438,0.19442926218048673,2
-0.4805075723812168,0.29135375244002304,1
-0.27802898109851093,-0.026066350684170667,2
-0.5160730549912473,0.31554714915057125,1
-0.44039986745391446,0.24248652829533812,1
-0.677715849868895,0.6201558989984834,2
0.28947203387043074,-0.5185924903502203,2
0.5037127367753469,0.4718905697193425,2
-0.5737266735334114,0.7134345560094277,2
-0.3353630678326991,0.8313737665095972,2
0.673931580738726,-0.06259392649516092,2
0.33630712832829934,-0.5110807431546305,2
-0.44915719922161734,0.7930105465286232,2
-0.5919350522753934,0.3646491494462941,1
1.0825302219142907,-0.6879102087222079,2
0.24285215987586284,-1.1798388056079037,2
-0.5722753258182555,0.339629955138807,1
-0.2273137390120017,0.8500868730062298,2
-0.49250017916225447,0.26640006034651476,1
-0.5516007738764506,0.3067634985725722,1
-0.6248370575480017,0.3564244829521426,1
-0.5638893366578902,0.30093982082150816,1
-0.5381105578491288,0.27388815696415825,1
-0.6290126578695417,-0.8908458357986409,2
-0.5949125378043364,0.3085797172152328,1
-0.10352757580800227,0.7979601052931847,2
-0.5351440941041512,0.2574865922570843,1
-0.07396907640067255,-0.5633964528088421,2
-0.644682346201693,0.3280369279953334,1
-0.518503216398119,0.23212839207570732,1
0.4419649743580844,0.710235881968819,2
-0.5128221894109741,0.22171898348337435,1
-0.28185159982526864,-0.06732521444375361,2
0.12972810109301697,-1.1922788707057956,2
-0.5900801774486679,0.26668069687098206,1
0.09874865247846575,-0.548344885585042,2
0.1650916300597904,-0.6144403230207789,2
-0.5559303326084626,0.23705206989442282,1
-0.21041463672429017,-0.269700498196936,2
-0.565387325026459,0.23622758410720474,1
-0.07105364640601215,0.8469573834895381,2
-0.6139631578814242,0.25961677058539795,1
-0.9340839745031976,0.07060366535425883,2
-0.5972660268492236,0.24194379104893074,1
-0.02844910732374265,0.7870797024823992,2
0.6347763703414045,0.1687548322238561,2
-0.6531019508792024,0.2680960840956859,1
-0.8016376308440354,-0.6552559601891783,2
1.2754198554865543,-0.24205345450033022,2
-0.5980951829551804,0.2281295162414041,1
-0.5648166414539835,0.20207009587957064,1
-0.589724307414722,0.209413606859195,1
0.5730193930073513,-0.24109069691700624,2
-0.6054937824111264,0.818436716287178,2
-0.5307021810393957,0.7429585491716685,2
-0.6271781358056672,0.22303378540333377,1
-0.6681276248904335,0.23764247147760525,1
-0.1746901025692126,-0.4301791946052865,2
-0.2765048602943074,-0.2868546038564219,2
-0.9952776538127173,0.10159278790619596,2
0.1777708696940967,-0.45752886828721917,2
-0.6403388969495716,0.21550280316012005,1
-0.622337068090138,0.19908749926263844,1
0.5532522279321666,0.3136451648318131,2
-0.39183486757175273,-0.14606658446509857,2
-0.6286246760171679,0.19522753331209636,1
-1.0037089501015335,0.035552466532899896,2
-0.36681342154633917,0.010657043068505168,2
0.5267305933391153,-0.2245666581403288,2
-0.5251792692280484,0.13811609088116014,1
0.6559598904888071,0.34360818584496045,2
0.6852352623618247,-1.0721051154452044,2
-0.5632579340940403,0.15039446589886088,1
-0.28230888933841647,0.8684252518520106,2
-0.6346623378121199,0.1771714400191603,1
-0.5732250709788682,0.14267073717415255,1
-0.6119880232858101,0.15347803716714722,1
-0.6796599023550103,0.17575226603927754,1
-0.9870294910567381,-0.3102046068330007,2
-0.827806482843702,-0.6846996468765663,2
-0.5672218423731381,0.121852985084035,1
-0.6633928747124809,0.1546781849823131,1
0.688130225003357,0.3015739518030256,2
-0.5821413202068084,0.11581398933261935,1
0.10410125401110609,-0.46028216646393166,2
-0.37802696709049766,-0.28763408335984664,2
0.3180059872334435,-0.4429481641936709,2
-0.5333881034949894,0.09118148854634228,1
0.7288301834434595,0.050959117889152326,2
-0.6162806999676089,0.11636375346828418,1
0.1398249142268992,0.7849382009055895,2
0.6333781463057033,-0.21187763985463365,2
-0.5812896958171667,0.09743770365297409,1
-0.6389914801808478,0.11157607520037228,1
-0.6579445870251087,0.11142671012539207,1
-0.6311006947737816,0.09594654093724116,1
-0.920526410057634,0.09482684672013539,2
-0.7019445730856161,0.5577045003534934,2
-0.6709083195089861,0.10212803572391146,1
0.22755622376558218,-0.5266337449409784,2
-0.6387598659040691,0.08552526507713484,1
-0.6772509930091675,0.09045345848109189,1
-0.6160513157965357,0.0662594958741471,1
0.6895444992360173,0.2016893843609517,2
1.252746199480146,-0.01736057721562381,2
-0.6817872075463463,0.07813406809824187,1
-0.6229311684339315,0.05583629494512532,1
-0.8228240960345755,0.44407188913419277,2
1.2807038138504623,-0.056687572907976526,2
0.4824713575882862,0.6386790073044588,2
